country,birth_cohort,age,sex,death_count,population_count
rwe,1938,52,male,9577.04,1379375.92
rwe,1939,52,male,9963,1427415.15
rwe,1940,52,male,10078,1482792.5
rwe,1941,52,male,9246,1466248
rwe,1942,52,male,9074.03,1403163
rwe,1943,52,male,8717,1346979
rwe,1944,52,male,9056,1410413.5
rwe,1945,52,male,8061,1415990
rwe,1946,52,male,7981,1276510.08
rwe,1947,52,male,9277,1517412.75
rwe,1948,52,male,9151.02,1619694.86
rwe,1949,52,male,9080.02,1618024.19
rwe,1950,52,male,9151,1625777.6
rwe,1951,52,male,9144.42,1627788.68
rwe,1952,52,male,8799.33,1588480.17
rwe,1953,52,male,8549.28,1611822.49
rwe,1954,52,male,8492.24,1599223.83
rwe,1955,52,male,8498.23,1626341.83
rwe,1956,52,male,8393.32,1642537.38
rwe,1957,52,male,8309.84,1682687.73
rwe,1958,52,male,7843.56,1567494.5
rwe,1959,52,male,7503.5,1529065.5
rwe,1960,52,male,2557,498055
rwe,1930,53,female,6105,1322045.11
rwe,1931,53,female,5643,1345548.23
rwe,1932,53,female,5303,1290107.24
rwe,1933,53,female,4994,1262275.27
rwe,1934,53,female,4999,1226036.37
rwe,1935,53,female,5394,1322197.32
rwe,1936,53,female,5128,1344495.11
rwe,1937,53,female,4969.02,1359353.25
rwe,1938,53,female,5066,1361919.41
rwe,1939,53,female,5237,1408478.5
rwe,1940,53,female,5178,1465846
rwe,1941,53,female,4824,1441801.5
rwe,1942,53,female,4812,1378321.5
rwe,1943,53,female,4618,1320073
rwe,1944,53,female,4940,1386353
rwe,1945,53,female,4545,1401060.54
rwe,1946,53,female,4366,1266433.99
rwe,1947,53,female,5160,1501406.87
rwe,1948,53,female,5206,1608205.6
rwe,1949,53,female,5218,1607923.56
rwe,1950,53,female,5205.16,1624576.67
rwe,1951,53,female,5038.13,1634072.91
rwe,1952,53,female,4908.14,1599968.03
rwe,1953,53,female,4919.08,1629964.05
rwe,1954,53,female,4964.15,1620296.94
rwe,1955,53,female,4928.15,1645503.72
rwe,1956,53,female,5061.52,1659333.82
rwe,1957,53,female,4628.33,1548226.5
rwe,1958,53,female,4314.27,1513941
rwe,1959,53,female,1513,504285
rwe,1930,53,male,12012.09,1293603.59
rwe,1931,53,male,11743.07,1322823.29
rwe,1932,53,male,11044.02,1274121.28
rwe,1933,53,male,10757,1249668.21
rwe,1934,53,male,10468,1217552.7
rwe,1935,53,male,10949,1325285.87
rwe,1936,53,male,10667,1346812.27
rwe,1937,53,male,10739.04,1364766.26
rwe,1938,53,male,10556,1371292.61
rwe,1939,53,male,10476,1418596
rwe,1940,53,male,10889,1473853
rwe,1941,53,male,9668.03,1456198
rwe,1942,53,male,9458,1393779.5
rwe,1943,53,male,9354,1337627.5
rwe,1944,53,male,9515,1400459.5
rwe,1945,53,male,8435,1406124.84
rwe,1946,53,male,8442,1268396.89
rwe,1947,53,male,10043.02,1509613.34
rwe,1948,53,male,9720.02,1611126.72
rwe,1949,53,male,9848,1610226.32
rwe,1950,53,male,9833.46,1617399.88
rwe,1951,53,male,9496.36,1618660.86
rwe,1952,53,male,9166.29,1579962.74
rwe,1953,53,male,9173.26,1604142.62
rwe,1954,53,male,9086.25,1591900.4
rwe,1955,53,male,8972.33,1618525.05
rwe,1956,53,male,8977.87,1635791.15
rwe,1957,53,male,8451.61,1528276
rwe,1958,53,male,8070.53,1500501
rwe,1959,53,male,2863,483439
rwe,1930,54,female,6074,1315699.78
rwe,1931,54,female,6085,1339939.52
rwe,1932,54,female,5597,1284512.38
rwe,1933,54,female,5485,1257482.28
rwe,1934,54,female,5305,1221515.43
rwe,1935,54,female,5574,1318060.85
rwe,1936,54,female,5523.02,1341211.14
rwe,1937,54,female,5515,1356005.33
rwe,1938,54,female,5387,1358156
rwe,1939,54,female,5517,1405292.5
rwe,1940,54,female,5638,1462516.5
rwe,1941,54,female,5108,1438248
rwe,1942,54,female,5082,1374921.5
rwe,1943,54,female,4912,1315600.5
rwe,1944,54,female,5149,1380851.87
rwe,1945,54,female,4897,1396060.78
rwe,1946,54,female,4744,1264758.99
rwe,1947,54,female,5616,1498315.51
rwe,1948,54,female,5625,1604281.29
rwe,1949,54,female,5607.18,1604285.36
rwe,1950,54,female,5412.14,1620431.23
rwe,1951,54,female,5363.15,1629788.64
rwe,1952,54,female,5171.08,1595624.8
rwe,1953,54,female,5243.16,1624242.51
rwe,1954,54,female,5318.15,1615858.56
rwe,1955,54,female,5301.52,1640923.85
rwe,1956,54,female,4844.35,1512923.5
rwe,1957,54,female,4694.3,1485123.5
rwe,1958,54,female,1522,501191
rwe,1930,54,male,12921.08,1280056.26
rwe,1931,54,male,12854.04,1308883.31
rwe,1932,54,male,11917,1261642.93
rwe,1933,54,male,11404,1238284.91
rwe,1934,54,male,11320,1214387.22
rwe,1935,54,male,11802,1315060.15
rwe,1936,54,male,11374.04,1337601.03
rwe,1937,54,male,11297,1355622.29
rwe,1938,54,male,11089,1361719
rwe,1939,54,male,11364,1409107.5
rwe,1940,54,male,11369.02,1463272.5
rwe,1941,54,male,10377,1446054.5
rwe,1942,54,male,10089,1384842.5
rwe,1943,54,male,9707,1327613.5
rwe,1944,54,male,10055,1389776.54
rwe,1945,54,male,9258,1396420.66
rwe,1946,54,male,8884.02,1262097.83
rwe,1947,54,male,10467.02,1500901.95
rwe,1948,54,male,10529.01,1601946.83
rwe,1949,54,male,10518.49,1601374.51
rwe,1950,54,male,10301.39,1607605.54
rwe,1951,54,male,10115.33,1609851.06
rwe,1952,54,male,9892.29,1571597.26
rwe,1953,54,male,9700.27,1594859.08
rwe,1954,54,male,9605.35,1583334.55
rwe,1955,54,male,9775.98,1610256.46
rwe,1956,54,male,8975.66,1484815
rwe,1957,54,male,8515.55,1462727.5
rwe,1958,54,male,3155,479343
rwe,1930,55,female,6631,1309463.3
rwe,1931,55,female,6449,1334493.44
rwe,1932,55,female,5940,1279127.8
rwe,1933,55,female,5646,1251673.69
rwe,1934,55,female,5787,1217605.59
rwe,1935,55,female,6034.02,1314167.85
rwe,1936,55,female,5934,1337209.98
rwe,1937,55,female,5727,1352081.5
rwe,1938,55,female,5913,1354731
rwe,1939,55,female,5853,1401526
rwe,1940,55,female,5972,1458141
rwe,1941,55,female,5417,1433972
rwe,1942,55,female,5356,1370649.5
rwe,1943,55,female,5265,1310696.11
rwe,1944,55,female,5501,1375762.64
rwe,1945,55,female,5172,1392098.23
rwe,1946,55,female,4988,1261844.39
rwe,1947,55,female,6024,1495566.4
rwe,1948,55,female,5946.17,1600421.93
rwe,1949,55,female,5727.16,1599311.14
rwe,1950,55,female,5859.17,1615856.64
rwe,1951,55,female,5572.08,1625520.14
rwe,1952,55,female,5766.18,1590380.97
rwe,1953,55,female,5780.18,1619250.53
rwe,1954,55,female,5626.56,1610316.95
rwe,1955,55,female,5116.38,1497067.5
rwe,1956,55,female,5090.31,1453595.5
rwe,1957,55,female,1618,498142
rwe,1930,55,male,14042.04,1265491.82
rwe,1931,55,male,13470,1295005.09
rwe,1932,55,male,12782,1248540.39
rwe,1933,55,male,12066,1231065.77
rwe,1934,55,male,11927,1203589.45
rwe,1935,55,male,12893.04,1304529.48
rwe,1936,55,male,12040,1327540.78
rwe,1937,55,male,11931,1345143
rwe,1938,55,male,11888,1351920.5
rwe,1939,55,male,12140.03,1398262.5
rwe,1940,55,male,12095,1451770
rwe,1941,55,male,11062,1434675.5
rwe,1942,55,male,10600,1374342.5
rwe,1943,55,male,10434,1317010.23
rwe,1944,55,male,10645,1379164.86
rwe,1945,55,male,9858.02,1386413.61
rwe,1946,55,male,9604.02,1253734.51
rwe,1947,55,male,11398,1491698.05
rwe,1948,55,male,11328.5,1591670.59
rwe,1949,55,male,10803.42,1590590.52
rwe,1950,55,male,10983.36,1597501.17
rwe,1951,55,male,10574.31,1600149.14
rwe,1952,55,male,10670.29,1561333.8
rwe,1953,55,male,10279.36,1584450.97
rwe,1954,55,male,10546.04,1573801.18
rwe,1955,55,male,9569.68,1459922.5
rwe,1956,55,male,9184.6,1422770
rwe,1957,55,male,3440,471936
rwe,1930,56,female,7109,1303322.52
rwe,1931,56,female,6807,1328691.22
rwe,1932,56,female,6428,1273053.66
rwe,1933,56,female,6220,1247178.55
rwe,1934,56,female,6166.02,1213634.46
rwe,1935,56,female,6334,1309415.14
rwe,1936,56,female,6169,1332602
rwe,1937,56,female,6178,1348041
rwe,1938,56,female,6114,1350768.5
rwe,1939,56,female,6199,1397081
rwe,1940,56,female,6238,1453543
rwe,1941,56,female,5762,1429236.5
rwe,1942,56,female,5625,1365774.13
rwe,1943,56,female,5496,1305465.11
rwe,1944,56,female,5971,1371051.19
rwe,1945,56,female,5500,1387273.51
rwe,1946,56,female,5486,1258071.04
rwe,1947,56,female,6430.18,1490951.35
rwe,1948,56,female,6107.15,1595279.1
rwe,1949,56,female,6159.17,1593873.27
rwe,1950,56,female,6176.1,1610574.24
rwe,1951,56,female,6038.19,1620853.62
rwe,1952,56,female,5844.17,1584540.77
rwe,1953,56,female,6015.6,1613138.38
rwe,1954,56,female,5443.38,1468629.5
rwe,1955,56,female,5256.33,1439706
rwe,1956,56,female,1753,494251
rwe,1930,56,male,14983,1250621.2
rwe,1931,56,male,14363,1280687.17
rwe,1932,56,male,13337,1240136.22
rwe,1933,56,male,12799,1219687.27
rwe,1934,56,male,12899.04,1192580.55
rwe,1935,56,male,13334,1292392.56
rwe,1936,56,male,12958,1315720
rwe,1937,56,male,12779,1333856.5
rwe,1938,56,male,12548.03,1340863
rwe,1939,56,male,13015,1386703.5
rwe,1940,56,male,13119,1440194.5
rwe,1941,56,male,11624,1422417
rwe,1942,56,male,11152,1363107.1
rwe,1943,56,male,10948,1306184.93
rwe,1944,56,male,11376.02,1368787.12
rwe,1945,56,male,10226.03,1376003.99
rwe,1946,56,male,10256,1244756.71
rwe,1947,56,male,12057.51,1481397.05
rwe,1948,56,male,11341.41,1580746.39
rwe,1949,56,male,11756.37,1579761.1
rwe,1950,56,male,11671.34,1586386.02
rwe,1951,56,male,11267.3,1588939.08
rwe,1952,56,male,11292.4,1550463.92
rwe,1953,56,male,11199.08,1573965.94
rwe,1954,56,male,10529.74,1425597.5
rwe,1955,56,male,9668.62,1400104
rwe,1956,56,male,3535,466920
rwe,1930,57,female,7387,1296505.5
rwe,1931,57,female,7138,1320768.23
rwe,1932,57,female,6887,1267385.81
rwe,1933,57,female,6642.02,1242411.95
rwe,1934,57,female,6386,1209009.03
rwe,1935,57,female,6824,1305082
rwe,1936,57,female,6707,1327679.5
rwe,1937,57,female,6517,1343212.5
rwe,1938,57,female,6506,1346024.5
rwe,1939,57,female,6738,1392004.5
rwe,1940,57,female,6730,1447723
rwe,1941,57,female,6218,1423121.41
rwe,1942,57,female,6080,1360129.48
rwe,1943,57,female,6046.01,1301491.7
rwe,1944,57,female,6255.01,1366233.2
rwe,1945,57,female,5959,1382272.07
rwe,1946,57,female,5707.16,1252840.7
rwe,1947,57,female,6679.16,1485627.53
rwe,1948,57,female,6770.18,1589721.32
rwe,1949,57,female,6660.11,1587975.16
rwe,1950,57,female,6620.2,1604185.76
rwe,1951,57,female,6445.2,1615322.09
rwe,1952,57,female,6359.64,1578167
rwe,1953,57,female,5827.4,1471700
rwe,1954,57,female,5523.33,1412714.5
rwe,1955,57,female,1917,491630
rwe,1930,57,male,15619,1235098.01
rwe,1931,57,male,15341,1270010.3
rwe,1932,57,male,14469,1226723.92
rwe,1933,57,male,13597.04,1207708.51
rwe,1934,57,male,13722,1180917.33
rwe,1935,57,male,14203,1280055.5
rwe,1936,57,male,14151,1302901
rwe,1937,57,male,13592.04,1321014.5
rwe,1938,57,male,13597,1328448
rwe,1939,57,male,13717,1374059
rwe,1940,57,male,13686,1426793.5
rwe,1941,57,male,12385,1408825.85
rwe,1942,57,male,12309,1351319.39
rwe,1943,57,male,11647.02,1296328.71
rwe,1944,57,male,12076.04,1357936.82
rwe,1945,57,male,10980,1365105.75
rwe,1946,57,male,11194.45,1234432.85
rwe,1947,57,male,12566.44,1470188.71
rwe,1948,57,male,12305.35,1569444.79
rwe,1949,57,male,12173.35,1568219.08
rwe,1950,57,male,12143.31,1575430.88
rwe,1951,57,male,11851.43,1577770.16
rwe,1952,57,male,12029.19,1539140.29
rwe,1953,57,male,10996.79,1424729
rwe,1954,57,male,10384.67,1366708
rwe,1955,57,male,3927,466609
rwe,1930,58,female,8016,1288644.72
rwe,1931,58,female,7709,1314695.98
rwe,1932,58,female,7445.02,1261433.15
rwe,1933,58,female,6954,1236400.23
rwe,1934,58,female,6994,1203125.5
rwe,1935,58,female,7401,1299528
rwe,1936,58,female,6949,1322040
rwe,1937,58,female,6915,1337488.5
rwe,1938,58,female,7014,1340733.5
rwe,1939,58,female,7101,1386030.5
rwe,1940,58,female,7182,1440916.78
rwe,1941,58,female,6464,1416866.66
rwe,1942,58,female,6391.02,1355370.41
rwe,1943,58,female,6354.02,1297169.76
rwe,1944,58,female,6501.01,1361642.18
rwe,1945,58,female,6343.2,1376627.08
rwe,1946,58,female,6113.15,1247087.69
rwe,1947,58,female,7002.18,1480296.64
rwe,1948,58,female,6915.1,1584296.31
rwe,1949,58,female,7085.22,1581713.95
rwe,1950,58,female,6988.22,1597953.08
rwe,1951,58,female,6991.72,1608560.65
rwe,1952,58,female,6239.42,1440747.5
rwe,1953,58,female,5882.37,1415635.5
rwe,1954,58,female,1999,483458
rwe,1930,58,male,16374,1224278.72
rwe,1931,58,male,16129,1254868.98
rwe,1932,58,male,15217.04,1212773.95
rwe,1933,58,male,14634,1194488.62
rwe,1934,58,male,14604,1167388.5
rwe,1935,58,male,15362,1266350.5
rwe,1936,58,male,14627.05,1289100
rwe,1937,58,male,14424,1307421
rwe,1938,58,male,14219,1315668.5
rwe,1939,58,male,14553,1360242
rwe,1940,58,male,14291,1412331.93
rwe,1941,58,male,12754,1395174.75
rwe,1942,58,male,12640.03,1339378.1
rwe,1943,58,male,12334.04,1285099.56
rwe,1944,58,male,12711.01,1346342.39
rwe,1945,58,male,11946.57,1353019.09
rwe,1946,58,male,11232.38,1223190.99
rwe,1947,58,male,13394.37,1458455.53
rwe,1948,58,male,13114.36,1557277.73
rwe,1949,58,male,13196.35,1554993.02
rwe,1950,58,male,12972.47,1562445.91
rwe,1951,58,male,12943.26,1564963.17
rwe,1952,58,male,11797.84,1394006
rwe,1953,58,male,11364.73,1365558.5
rwe,1954,58,male,4109,456131
rwe,1930,59,female,8600,1281686.91
rwe,1931,59,female,8340.02,1308479.96
rwe,1932,59,female,7842,1256405.77
rwe,1933,59,female,7410,1230666.5
rwe,1934,59,female,7506,1197188
rwe,1935,59,female,7763,1293436
rwe,1936,59,female,7691,1315511.5
rwe,1937,59,female,7571,1331463.5
rwe,1938,59,female,7326,1334284
rwe,1939,59,female,7594,1379068.7
rwe,1940,59,female,7604,1433767.27
rwe,1941,59,female,6932.02,1411370.11
rwe,1942,59,female,6783.02,1349738.59
rwe,1943,59,female,6566,1291738.76
rwe,1944,59,female,7140.23,1355729.84
rwe,1945,59,female,6655.17,1369717.34
rwe,1946,59,female,6392.16,1240603.62
rwe,1947,59,female,7456.1,1474410.23
rwe,1948,59,female,7358.2,1577512.78
rwe,1949,59,female,7539.23,1573875.51
rwe,1950,59,female,7440.74,1590116.97
rwe,1951,59,female,6510.45,1470453
rwe,1952,59,female,6531.41,1386466
rwe,1953,59,female,2070,490825
rwe,1930,59,male,17424,1208055.45
rwe,1931,59,male,17122.06,1239523.15
rwe,1932,59,male,16194,1198914.37
rwe,1933,59,male,15287,1180184.5
rwe,1934,59,male,15570,1153489
rwe,1935,59,male,16008.05,1251320
rwe,1936,59,male,15701,1274045.5
rwe,1937,59,male,15444,1292971
rwe,1938,59,male,15047,1301428.5
rwe,1939,59,male,15420,1345266.55
rwe,1940,59,male,15013,1397153.66
rwe,1941,59,male,13901.04,1382173.6
rwe,1942,59,male,13426.04,1326415.4
rwe,1943,59,male,13267,1273444.98
rwe,1944,59,male,13481.69,1333665.18
rwe,1945,59,male,12282.48,1339987.01
rwe,1946,59,male,11984.31,1211994.95
rwe,1947,59,male,14020.37,1446247.47
rwe,1948,59,male,13873.35,1543422.03
rwe,1949,59,male,13891.49,1540953.77
rwe,1950,59,male,14015.41,1547600.12
rwe,1951,59,male,12519.9,1418923.5
rwe,1952,59,male,11979.79,1336496
rwe,1953,59,male,4481,461098
rwe,1930,60,female,9202.02,1274448.55
rwe,1931,60,female,9002,1300930.47
rwe,1932,60,female,8317,1249178.5
rwe,1933,60,female,8042,1224201
rwe,1934,60,female,7931,1190840.5
rwe,1935,60,female,8294,1286347.5
rwe,1936,60,female,8112,1308297
rwe,1937,60,female,8055,1324200
rwe,1938,60,female,7988,1327034.98
rwe,1939,60,female,8382,1371585.79
rwe,1940,60,female,8173.02,1427628.01
rwe,1941,60,female,7277.02,1405724.86
rwe,1942,60,female,7341,1344326.49
rwe,1943,60,female,7297.23,1286276.85
rwe,1944,60,female,7449.21,1349247.36
rwe,1945,60,female,7097.2,1362558.6
rwe,1946,60,female,6708.09,1233821.93
rwe,1947,60,female,8134.22,1465764.3
rwe,1948,60,female,8079.23,1569839.47
rwe,1949,60,female,7904.81,1565736.96
rwe,1950,60,female,7418.52,1450137.5
rwe,1951,60,female,7106.45,1413729
rwe,1952,60,female,2168,475758
rwe,1930,60,male,18737.06,1190886.4
rwe,1931,60,male,18536,1222270.64
rwe,1932,60,male,17318,1181556
rwe,1933,60,male,16690,1163820
rwe,1934,60,male,16270.04,1137480.5
rwe,1935,60,male,17283,1234741
rwe,1936,60,male,16744,1257386.5
rwe,1937,60,male,16070,1276059
rwe,1938,60,male,15945,1285451.45
rwe,1939,60,male,16189,1328874.22
rwe,1940,60,male,16212.04,1381396.91
rwe,1941,60,male,14680.06,1366809.22
rwe,1942,60,male,14254,1311664.59
rwe,1943,60,male,14103.7,1260127.74
rwe,1944,60,male,14009.61,1319705.27
rwe,1945,60,male,13124.4,1325721.62
rwe,1946,60,male,12773.3,1199141.4
rwe,1947,60,male,14715.35,1430682.17
rwe,1948,60,male,14887.51,1527260.45
rwe,1949,60,male,14951.47,1525521.36
rwe,1950,60,male,13924,1399628
rwe,1951,60,male,12843.83,1358846.5
rwe,1952,60,male,4755,448875
rwe,1930,61,female,9888,1267503.49
rwe,1931,61,female,9499,1293377.5
rwe,1932,61,female,9066,1242026.5
rwe,1933,61,female,8516,1217277.5
rwe,1934,61,female,8679,1183950
rwe,1935,61,female,8891,1279009
rwe,1936,61,female,8626,1300221.5
rwe,1937,61,female,8375,1316305.43
rwe,1938,61,female,8396,1319601.36
rwe,1939,61,female,8635.02,1365114.5
rwe,1940,61,female,8749.02,1420663.17
rwe,1941,61,female,7834.01,1398548.62
rwe,1942,61,female,7887.29,1337480.81
rwe,1943,61,female,7506.21,1280000.86
rwe,1944,61,female,7919.24,1341715.47
rwe,1945,61,female,7598.12,1354492.76
rwe,1946,61,female,7336.19,1225596.38
rwe,1947,61,female,8877.24,1456942.86
rwe,1948,61,female,8391.75,1558910.51
rwe,1949,61,female,7785.55,1422831
rwe,1950,61,female,7562.48,1392378.5
rwe,1951,61,female,2385,492592
rwe,1930,61,male,19911,1173203.76
rwe,1931,61,male,19327,1203210.5
rwe,1932,61,male,18329,1163680.5
rwe,1933,61,male,17031.05,1146626
rwe,1934,61,male,17262,1121046
rwe,1935,61,male,18389,1217244
rwe,1936,61,male,17490,1239218
rwe,1937,61,male,17077,1258710.54
rwe,1938,61,male,16731,1268852.05
rwe,1939,61,male,17004.04,1313065.66
rwe,1940,61,male,16996.06,1365174.85
rwe,1941,61,male,15386,1350889.77
rwe,1942,61,male,15126.87,1296398.36
rwe,1943,61,male,14277.61,1246114.76
rwe,1944,61,male,14616.51,1305029.16
rwe,1945,61,male,13680.39,1311084.41
rwe,1946,61,male,13364.3,1184170.41
rwe,1947,61,male,15760.53,1415881.37
rwe,1948,61,male,15813.46,1510994.71
rwe,1949,61,male,14601.03,1374088
rwe,1950,61,male,13837.91,1338349.5
rwe,1951,61,male,5019,464362
rwe,1930,62,female,10376,1258053.5
rwe,1931,62,female,10307,1284137
rwe,1932,62,female,9584,1233397.5
rwe,1933,62,female,9249,1208557.5
rwe,1934,62,female,9062,1175643
rwe,1935,62,female,9423,1270303
rwe,1936,62,female,9168,1291036.67
rwe,1937,62,female,8903,1307521.16
rwe,1938,62,female,8904.02,1312710.47
rwe,1939,62,female,9127.02,1357529.24
rwe,1940,62,female,9168,1412651.55
rwe,1941,62,female,8436.33,1390958.11
rwe,1942,62,female,8127.26,1329874.96
rwe,1943,62,female,8172.25,1272714.69
rwe,1944,62,female,8306.14,1333521.22
rwe,1945,62,female,7755.22,1345008.01
rwe,1946,62,female,7961.22,1217939.5
rwe,1947,62,female,9201.83,1447092.77
rwe,1948,62,female,8249.54,1410604.5
rwe,1949,62,female,7952.49,1362546.5
rwe,1950,62,female,2529,484804
rwe,1930,62,male,20794,1152873.5
rwe,1931,62,male,20574,1182934.5
rwe,1932,62,male,19169.05,1144492
rwe,1933,62,male,18268,1128182.5
rwe,1934,62,male,18408,1102968.5
rwe,1935,62,male,18832,1198198
rwe,1936,62,male,18484,1219866.19
rwe,1937,62,male,17685,1239948.29
rwe,1938,62,male,17610.04,1252147.45
rwe,1939,62,male,17645.06,1295867.54
rwe,1940,62,male,17990,1347616.47
rwe,1941,62,male,16683.03,1333481.53
rwe,1942,62,male,15870.74,1279578.4
rwe,1943,62,male,15455.54,1230795.62
rwe,1944,62,male,15562.48,1289161.88
rwe,1945,62,male,14516.39,1293883.84
rwe,1946,62,male,14284.46,1168599.86
rwe,1947,62,male,16391.52,1398838.58
rwe,1948,62,male,15020.01,1355240
rwe,1949,62,male,14519.9,1311141
rwe,1950,62,male,5309,455124
rwe,1930,63,female,11402,1248706
rwe,1931,63,female,10737,1274111.5
rwe,1932,63,female,10317,1223904.5
rwe,1933,63,female,9548,1199302.5
rwe,1934,63,female,9584,1166506.5
rwe,1935,63,female,9972,1260773.39
rwe,1936,63,female,9706,1281556.56
rwe,1937,63,female,9365.02,1300328.39
rwe,1938,63,female,9475.03,1305195.28
rwe,1939,63,female,9777,1349979.73
rwe,1940,63,female,9755.39,1404378.04
rwe,1941,63,female,8820.3,1382301.47
rwe,1942,63,female,8708.29,1321167.72
rwe,1943,63,female,8608.14,1264666.1
rwe,1944,63,female,8928.29,1323885.22
rwe,1945,63,female,8436.26,1336255.36
rwe,1946,63,female,8342.72,1208666.22
rwe,1947,63,female,8852.56,1297049
rwe,1948,63,female,8484.5,1349931.5
rwe,1949,63,female,2662,484658
rwe,1930,63,male,22225,1132077
rwe,1931,63,male,21498.06,1161147
rwe,1932,63,male,20415,1123879.5
rwe,1933,63,male,19676,1108126
rwe,1934,63,male,18949,1083222
rwe,1935,63,male,19760,1178058.64
rwe,1936,63,male,19369,1199678.1
rwe,1937,63,male,18820.04,1221784.75
rwe,1938,63,male,18223.06,1234050.56
rwe,1939,63,male,18817,1277858.69
rwe,1940,63,male,18774.15,1328718.56
rwe,1941,63,male,16893.87,1314593.81
rwe,1942,63,male,16548.63,1261935.09
rwe,1943,63,male,15971.51,1214732.66
rwe,1944,63,male,16451.49,1271271.41
rwe,1945,63,male,15404.57,1276663.13
rwe,1946,63,male,14846.25,1153051.05
rwe,1947,63,male,16155.08,1240352
rwe,1948,63,male,14812.86,1291035
rwe,1949,63,male,5651,455341
rwe,1930,64,female,11881,1238574.5
rwe,1931,64,female,11334,1263345
rwe,1932,64,female,10957,1214154
rwe,1933,64,female,10256,1189627.5
rwe,1934,64,female,10258,1156946.83
rwe,1935,64,female,10732,1250924
rwe,1936,64,female,10497.02,1273668.71
rwe,1937,64,female,10109.02,1292190.76
rwe,1938,64,female,10064,1296854.53
rwe,1939,64,female,10335.42,1341318.16
rwe,1940,64,female,10112.34,1395131.73
rwe,1941,64,female,9424.34,1372538.97
rwe,1942,64,female,9127.17,1311498.51
rwe,1943,64,female,9003.28,1254605.44
rwe,1944,64,female,9529.31,1314606.23
rwe,1945,64,female,8967.88,1326712.68
rwe,1946,64,female,7897.49,1093125.5
rwe,1947,64,female,9072.52,1245139
rwe,1948,64,female,2781,474571
rwe,1930,64,male,23201.06,1109903
rwe,1931,64,male,23053,1138443.5
rwe,1932,64,male,21201,1102465.5
rwe,1933,64,male,20090,1087105.5
rwe,1934,64,male,20142,1063284.66
rwe,1935,64,male,20620,1157409.73
rwe,1936,64,male,19669.04,1180407.77
rwe,1937,64,male,19638.06,1203135.44
rwe,1938,64,male,19353,1215991.94
rwe,1939,64,male,19885.21,1258682.09
rwe,1940,64,male,19368.99,1308759.69
rwe,1941,64,male,17847.73,1294768.78
rwe,1942,64,male,17054.59,1243298.9
rwe,1943,64,male,16869.51,1197173.79
rwe,1944,64,male,17259.68,1253951.9
rwe,1945,64,male,16014.59,1259665.01
rwe,1946,64,male,14332.91,1031487
rwe,1947,64,male,16077.93,1184557
rwe,1948,64,male,5833,443664
rwe,1930,65,female,13005,1227315
rwe,1931,65,female,12522,1251765.5
rwe,1932,65,female,11700,1203033.5
rwe,1933,65,female,10820,1178549.44
rwe,1934,65,female,10850,1146607.61
rwe,1935,65,female,11237.02,1241598.44
rwe,1936,65,female,10882.02,1264551.03
rwe,1937,65,female,10865,1282780.55
rwe,1938,65,female,11043.43,1287460.37
rwe,1939,65,female,10720.35,1331803.99
rwe,1940,65,female,10789.39,1385020.88
rwe,1941,65,female,9933.22,1361870.43
rwe,1942,65,female,9653.36,1300083.05
rwe,1943,65,female,9672.31,1244674.94
rwe,1944,65,female,10175.07,1304532.23
rwe,1945,65,female,8702.6,1208179
rwe,1946,65,female,8002.43,1048082.5
rwe,1947,65,female,3005,453818
rwe,1930,65,male,24618,1085906
rwe,1931,65,male,24110,1113294.5
rwe,1932,65,male,22234,1079233
rwe,1933,65,male,21015,1064614.06
rwe,1934,65,male,21051,1042124.41
rwe,1935,65,male,21796.04,1135867.42
rwe,1936,65,male,20614.06,1159736.85
rwe,1937,65,male,20685,1182094.29
rwe,1938,65,male,20556.23,1195002.56
rwe,1939,65,male,20463.04,1237182.92
rwe,1940,65,male,20740.85,1286866.75
rwe,1941,65,male,18643.71,1273011.21
rwe,1942,65,male,18334.6,1222745.73
rwe,1943,65,male,17734.71,1177885.05
rwe,1944,65,male,17986.95,1235003.24
rwe,1945,65,male,15385.11,1134274
rwe,1946,65,male,14462.79,984196
rwe,1947,65,male,6055,421360
rwe,1930,66,female,13522,1214938.5
rwe,1931,66,female,13188,1238681
rwe,1932,66,female,12437,1190886.84
rwe,1933,66,female,11562,1166949.32
rwe,1934,66,female,11686.02,1137433.86
rwe,1935,66,female,12015.02,1231169.67
rwe,1936,66,female,11982,1254548.04
rwe,1937,66,female,11677.45,1272761.02
rwe,1938,66,female,11247.36,1276959.23
rwe,1939,66,female,11716.42,1321294.3
rwe,1940,66,female,11444.25,1373503.14
rwe,1941,66,female,10583.42,1349385.11
rwe,1942,66,female,10512.38,1289115.95
rwe,1943,66,female,10521.09,1234355.78
rwe,1944,66,female,9872.74,1191367
rwe,1945,66,female,8868.56,1151674.5
rwe,1946,66,female,2655,348845
rwe,1930,66,male,25504,1061104
rwe,1931,66,male,24226,1087454.5
rwe,1932,66,male,23113,1055450.89
rwe,1933,66,male,21817,1041794.92
rwe,1934,66,male,22114.04,1021651.72
rwe,1935,66,male,22362.07,1113559.28
rwe,1936,66,male,21667,1138195.71
rwe,1937,66,male,21728.29,1159957.23
rwe,1938,66,male,21285.03,1172647.17
rwe,1939,66,male,21296.84,1214833.15
rwe,1940,66,male,21172.8,1264175.59
rwe,1941,66,male,19788.71,1249513.68
rwe,1942,66,male,19162.87,1202208.04
rwe,1943,66,male,18383,1158322.9
